32.58,3.691,4.07,42.5213165,2.0356500,1929.30,9,0.99,2024-11-10T11:46:04.00+02:00
32.79,3.695,0.00,42.5213165,2.0356500,1929.30,9,0.99,2024-11-10T11:46:05.00+02:00
32.71,3.687,0.00,42.5213165,2.0356500,1929.30,9,0.99,2024-11-10T11:46:06.00+02:00
32.58,3.691,0.00,42.5213165,2.0356500,1929.30,9,0.99,2024-11-10T11:46:07.00+02:00
33.14,3.694,0.00,42.5213165,2.0356667,1929.00,9,0.99,2024-11-10T11:46:08.00+02:00
32.92,3.688,0.00,42.5213165,2.0356667,1929.00,9,0.99,2024-11-10T11:46:09.00+02:00
32.58,3.691,0.00,42.5213165,2.0356667,1929.00,9,0.99,2024-11-10T11:46:10.00+02:00
32.58,3.689,0.00,42.5213165,2.0356667,1929.00,9,0.99,2024-11-10T11:46:11.00+02:00
32.58,3.688,0.00,42.5213165,2.0356667,1929.00,9,0.99,2024-11-10T11:46:12.00+02:00
32.92,3.686,0.00,42.5213165,2.0356667,1929.00,9,0.99,2024-11-10T11:46:13.00+02:00
32.36,3.685,0.50,42.5213165,2.0356166,1929.20,9,0.99,2024-11-10T11:46:14.00+02:00
32.58,3.688,0.57,42.5213165,2.0356166,1929.20,9,0.99,2024-11-10T11:46:15.00+02:00
32.92,3.689,0.57,42.5213165,2.0356166,1929.20,9,0.99,2024-11-10T11:46:16.00+02:00
32.58,3.688,0.00,42.5213165,2.0356166,1929.20,9,0.99,2024-11-10T11:46:17.00+02:00
32.92,3.688,0.00,42.5213165,2.0356166,1929.20,9,0.99,2024-11-10T11:46:18.00+02:00
32.45,3.690,0.00,42.5213165,2.0356166,1929.20,9,0.99,2024-11-10T11:46:19.00+02:00
32.58,3.686,0.00,42.5213165,2.0356166,1929.20,9,0.99,2024-11-10T11:46:20.00+02:00
32.45,3.690,0.00,42.5213165,2.0356166,1929.20,9,0.99,2024-11-10T11:46:21.00+02:00
32.23,3.684,0.00,42.5213165,2.0356166,1929.20,9,0.99,2024-11-10T11:46:22.00+02:00
32.58,3.686,0.00,42.5213165,2.0356166,1929.20,9,0.99,2024-11-10T11:46:23.00+02:00
32.58,3.686,0.00,42.5213165,2.0356166,1929.20,9,0.99,2024-11-10T11:46:24.00+02:00
32.58,3.686,0.00,42.5213165,2.0356166,1929.20,9,0.99,2024-11-10T11:46:25.00+02:00
32.36,3.682,0.00,42.5213165,2.0356166,1929.20,9,0.99,2024-11-10T11:46:26.00+02:00
32.92,3.686,0.00,42.5213318,2.0355999,1929.70,9,0.99,2024-11-10T11:46:27.00+02:00
32.36,3.680,0.00,42.5213318,2.0355999,1929.70,9,0.99,2024-11-10T11:46:28.00+02:00
32.79,3.687,0.00,42.5213318,2.0355999,1929.70,9,0.99,2024-11-10T11:46:29.00+02:00
32.58,3.684,0.00,42.5213318,2.0355999,1929.70,9,0.99,2024-11-10T11:46:30.00+02:00
32.79,3.685,0.00,42.5213318,2.0355999,1929.70,9,0.99,2024-11-10T11:46:31.00+02:00
32.36,3.680,0.00,42.5213318,2.0355999,1929.70,9,0.99,2024-11-10T11:46:32.00+02:00
32.58,3.683,0.00,42.5213318,2.0355999,1929.70,9,0.99,2024-11-10T11:46:33.00+02:00
32.58,3.681,0.00,42.5213318,2.0355999,1929.70,9,0.99,2024-11-10T11:46:34.00+02:00
32.36,3.679,0.00,42.5213318,2.0355999,1929.70,9,0.99,2024-11-10T11:46:35.00+02:00
32.36,3.679,0.00,42.5213318,2.0355999,1929.70,9,0.99,2024-11-10T11:46:36.00+02:00
32.36,3.680,0.00,42.5213318,2.0355999,1929.70,8,1.09,2024-11-10T11:46:37.00+02:00
32.92,3.681,0.00,42.5213318,2.0355999,1929.70,8,1.09,2024-11-10T11:46:38.00+02:00
32.58,3.679,4.02,42.5213318,2.0355999,1929.70,8,1.09,2024-11-10T11:46:39.00+02:00
32.79,3.684,0.00,42.5213318,2.0355999,1929.70,8,1.09,2024-11-10T11:46:40.00+02:00
32.58,3.681,0.00,42.5213318,2.0355999,1929.70,8,1.09,2024-11-10T11:46:41.00+02:00
32.45,3.682,0.00,42.5213318,2.0355999,1929.70,8,1.09,2024-11-10T11:46:42.00+02:00
32.58,3.681,0.00,42.5213318,2.0355999,1929.70,8,1.26,2024-11-10T11:46:43.00+02:00
32.02,3.677,0.00,42.5213318,2.0355999,1929.70,8,1.26,2024-11-10T11:46:44.00+02:00
32.58,3.681,0.00,42.5213318,2.0355999,1929.70,8,1.26,2024-11-10T11:46:45.00+02:00
32.58,3.678,3.96,42.5213318,2.0355999,1929.70,8,1.26,2024-11-10T11:46:46.00+02:00
32.58,3.679,3.96,42.5213318,2.0355999,1929.70,8,1.26,2024-11-10T11:46:47.00+02:00
32.71,3.675,3.96,42.5213318,2.0355999,1929.70,8,1.26,2024-11-10T11:46:48.00+02:00
32.36,3.675,9.22,42.5214996,2.0355167,1933.10,8,1.26,2024-11-10T11:46:49.00+02:00
32.79,3.680,12.19,42.5214996,2.0355167,1933.10,8,1.26,2024-11-10T11:46:50.00+02:00
32.58,3.678,12.19,42.5214996,2.0355167,1933.10,8,1.26,2024-11-10T11:46:51.00+02:00
31.71,3.668,11.89,42.5214996,2.0355167,1933.10,8,1.26,2024-11-10T11:46:52.00+02:00
32.36,3.675,11.89,42.5214996,2.0355167,1933.10,8,1.26,2024-11-10T11:46:53.00+02:00
32.92,3.674,11.89,42.5214996,2.0355167,1933.10,8,1.26,2024-11-10T11:46:54.00+02:00
32.58,3.674,11.50,42.5214996,2.0355167,1933.10,8,1.26,2024-11-10T11:46:55.00+02:00
32.36,3.669,10.20,42.5214996,2.0355167,1933.10,8,1.26,2024-11-10T11:46:56.00+02:00
32.36,3.674,10.20,42.5214996,2.0355167,1933.10,8,1.26,2024-11-10T11:46:57.00+02:00
32.58,3.674,11.00,42.5214996,2.0355167,1933.10,8,1.26,2024-11-10T11:46:58.00+02:00
32.58,3.674,11.00,42.5214996,2.0355167,1933.10,8,1.26,2024-11-10T11:46:59.00+02:00
32.23,3.674,11.00,42.5214996,2.0355167,1933.10,8,1.26,2024-11-10T11:47:00.00+02:00
32.58,3.676,11.00,42.5214996,2.0355167,1933.10,8,1.26,2024-11-10T11:47:01.00+02:00
32.36,3.672,10.33,42.5218163,2.0353501,1935.10,8,1.26,2024-11-10T11:47:02.00+02:00
32.58,3.673,10.33,42.5218163,2.0353501,1935.10,8,1.26,2024-11-10T11:47:03.00+02:00
32.36,3.670,9.81,42.5218163,2.0353501,1935.10,8,1.26,2024-11-10T11:47:04.00+02:00
31.89,3.674,7.13,42.5218163,2.0353501,1935.10,8,1.26,2024-11-10T11:47:05.00+02:00
32.23,3.671,7.13,42.5218163,2.0353501,1935.10,8,1.26,2024-11-10T11:47:06.00+02:00
31.89,3.673,7.13,42.5218163,2.0353501,1935.10,8,1.26,2024-11-10T11:47:07.00+02:00
32.58,3.671,12.61,42.5219994,2.0352666,1937.00,8,1.26,2024-11-10T11:47:08.00+02:00
32.23,3.673,12.61,42.5219994,2.0352666,1937.00,8,1.26,2024-11-10T11:47:09.00+02:00
32.23,3.671,11.37,42.5219994,2.0352666,1937.00,8,1.26,2024-11-10T11:47:10.00+02:00
